trade_num,entry_date,exit_date,entry_price,exit_price,profit_usd,profit_pct,exit_reason,r_multiple,runup_pct,drawdown_pct
1,2025-04-21,2025-05-26,93770,105704,537.78,12.621,STRONG,0.362,19.441,0.985
2,2025-06-16,2025-06-23,101016,108383,351.89,7.189,REVERSAL,0.237,7.454,1.298
3,2025-08-18,2025-08-25,113479,108268,-279.35,-4.69,REVERSAL,-0.181,0.146,5.367
4,2025-10-06,2025-10-20,115091,114550,-33.02,-0.57,REVERSAL,-0.018,0.82,10.045
